,시도명,시군구명,년,월,구분,count,mean,거래날짜,타입
6889,광주광역시,광산구,2021,03,매매,21,9121,2021-03-01,offi
6890,광주광역시,광산구,2021,04,매매,62,4885,2021-04-01,offi
6891,광주광역시,광산구,2021,05,매매,13,18866,2021-05-01,offi
6892,광주광역시,광산구,2021,06,매매,11,11475,2021-06-01,offi
6893,광주광역시,광산구,2021,07,매매,12,21567,2021-07-01,offi
6894,광주광역시,광산구,2021,08,매매,28,11080,2021-08-01,offi
6895,광주광역시,남구,2021,01,매매,4,23150,2021-01-01,offi
6896,광주광역시,남구,2021,02,매매,1,31500,2021-02-01,offi
6897,광주광역시,남구,2021,03,매매,2,14736,2021-03-01,offi
6898,광주광역시,남구,2021,04,매매,3,18933,2021-04-01,offi
6899,광주광역시,남구,2021,05,매매,4,17325,2021-05-01,offi
6900,광주광역시,남구,2021,06,매매,60,20144,2021-06-01,offi
6901,광주광역시,남구,2021,07,매매,6,29967,2021-07-01,offi
6902,광주광역시,남구,2021,08,매매,7,30914,2021-08-01,offi
6903,광주광역시,동구,2021,01,매매,4,4550,2021-01-01,offi
6904,광주광역시,동구,2021,02,매매,5,5380,2021-02-01,offi
6905,광주광역시,동구,2021,03,매매,1,3200,2021-03-01,offi
6906,광주광역시,동구,2021,04,매매,7,6878,2021-04-01,offi
6907,광주광역시,동구,2021,05,매매,4,8050,2021-05-01,offi
6908,광주광역시,동구,2021,06,매매,1,11050,2021-06-01,offi
6909,광주광역시,동구,2021,07,매매,2,8325,2021-07-01,offi
6910,광주광역시,동구,2021,08,매매,5,11500,2021-08-01,offi
6911,광주광역시,북구,2021,01,매매,6,3388,2021-01-01,offi
6912,광주광역시,북구,2021,02,매매,13,6516,2021-02-01,offi
6913,광주광역시,북구,2021,03,매매,7,8987,2021-03-01,offi
6914,광주광역시,북구,2021,04,매매,14,7685,2021-04-01,offi
6915,광주광역시,북구,2021,05,매매,9,12708,2021-05-01,offi
6916,광주광역시,북구,2021,06,매매,10,3855,2021-06-01,offi
6917,광주광역시,북구,2021,07,매매,7,8502,2021-07-01,offi
6918,광주광역시,북구,2021,08,매매,7,2398,2021-08-01,offi
6919,광주광역시,서구,2021,01,매매,36,10767,2021-01-01,offi
6920,광주광역시,서구,2021,02,매매,38,9833,2021-02-01,offi
6921,광주광역시,서구,2021,03,매매,36,10616,2021-03-01,offi
6922,광주광역시,서구,2021,04,매매,22,11559,2021-04-01,offi
6923,광주광역시,서구,2021,05,매매,44,9705,2021-05-01,offi
6924,광주광역시,서구,2021,06,매매,20,13178,2021-06-01,offi
6925,광주광역시,서구,2021,07,매매,23,12426,2021-07-01,offi
6926,광주광역시,서구,2021,08,매매,39,12366,2021-08-01,offi
6927,대구광역시,남구,2021,01,매매,4,11875,2021-01-01,offi
6928,대구광역시,남구,2021,02,매매,3,10566,2021-02-01,offi
6929,대구광역시,남구,2021,03,매매,3,14100,2021-03-01,offi
6930,대구광역시,남구,2021,04,매매,4,13875,2021-04-01,offi
6931,대구광역시,남구,2021,05,매매,6,27083,2021-05-01,offi
6932,대구광역시,남구,2021,06,매매,2,23900,2021-06-01,offi
6933,대구광역시,남구,2021,07,매매,7,15818,2021-07-01,offi
6934,대구광역시,달서구,2021,01,매매,13,11746,2021-01-01,offi
6935,대구광역시,달서구,2021,02,매매,5,15660,2021-02-01,offi
6936,대구광역시,달서구,2021,03,매매,8,13401,2021-03-01,offi
6937,대구광역시,달서구,2021,04,매매,22,19842,2021-04-01,offi
6938,대구광역시,달서구,2021,05,매매,16,17045,2021-05-01,offi
6939,대구광역시,달서구,2021,06,매매,10,21568,2021-06-01,offi
6940,대구광역시,달서구,2021,07,매매,4,14592,2021-07-01,offi
6941,대구광역시,달서구,2021,08,매매,25,20287,2021-08-01,offi
6942,대구광역시,달성군,2021,01,매매,2,12600,2021-01-01,offi
6943,대구광역시,달성군,2021,02,매매,6,15716,2021-02-01,offi
6944,대구광역시,달성군,2021,03,매매,6,11333,2021-03-01,offi
6945,대구광역시,달성군,2021,04,매매,2,18900,2021-04-01,offi
6946,대구광역시,달성군,2021,05,매매,1,9000,2021-05-01,offi
6947,대구광역시,달성군,2021,06,매매,3,7900,2021-06-01,offi
6948,대구광역시,달성군,2021,07,매매,9,9172,2021-07-01,offi
6949,대구광역시,달성군,2021,08,매매,29,19336,2021-08-01,offi
6950,대구광역시,동구,2021,01,매매,33,9425,2021-01-01,offi
6951,대구광역시,동구,2021,02,매매,34,9873,2021-02-01,offi
6952,대구광역시,동구,2021,03,매매,21,8950,2021-03-01,offi
6953,대구광역시,동구,2021,04,매매,19,8750,2021-04-01,offi
6954,대구광역시,동구,2021,05,매매,30,9665,2021-05-01,offi
6955,대구광역시,동구,2021,06,매매,27,9014,2021-06-01,offi
6956,대구광역시,동구,2021,07,매매,25,10454,2021-07-01,offi
6957,대구광역시,동구,2021,08,매매,18,9388,2021-08-01,offi
6958,대구광역시,북구,2021,01,매매,17,11637,2021-01-01,offi
6959,대구광역시,북구,2021,02,매매,15,13255,2021-02-01,offi
6960,대구광역시,북구,2021,03,매매,20,11284,2021-03-01,offi
6961,대구광역시,북구,2021,04,매매,45,10604,2021-04-01,offi
6962,대구광역시,북구,2021,05,매매,11,12172,2021-05-01,offi
6963,대구광역시,북구,2021,06,매매,12,11145,2021-06-01,offi
6964,대구광역시,북구,2021,07,매매,15,13243,2021-07-01,offi
6965,대구광역시,북구,2021,08,매매,10,15250,2021-08-01,offi
6966,대구광역시,서구,2021,01,매매,2,22400,2021-01-01,offi
6967,대구광역시,서구,2021,03,매매,3,21733,2021-03-01,offi
6968,대구광역시,서구,2021,04,매매,3,19300,2021-04-01,offi
6969,대구광역시,서구,2021,05,매매,1,22400,2021-05-01,offi
6970,대구광역시,서구,2021,06,매매,2,25250,2021-06-01,offi
6971,대구광역시,서구,2021,08,매매,2,20100,2021-08-01,offi
6972,대구광역시,수성구,2021,01,매매,14,27552,2021-01-01,offi
6973,대구광역시,수성구,2021,02,매매,14,22007,2021-02-01,offi
6974,대구광역시,수성구,2021,03,매매,37,22513,2021-03-01,offi
6975,대구광역시,수성구,2021,04,매매,22,17826,2021-04-01,offi
6976,대구광역시,수성구,2021,05,매매,12,16925,2021-05-01,offi
6977,대구광역시,수성구,2021,06,매매,18,16492,2021-06-01,offi
6978,대구광역시,수성구,2021,07,매매,13,26680,2021-07-01,offi
6979,대구광역시,수성구,2021,08,매매,12,18866,2021-08-01,offi
6980,대구광역시,중구,2021,01,매매,19,13239,2021-01-01,offi
6981,대구광역시,중구,2021,02,매매,20,11802,2021-02-01,offi
6982,대구광역시,중구,2021,03,매매,13,12634,2021-03-01,offi
6983,대구광역시,중구,2021,04,매매,13,14098,2021-04-01,offi
6984,대구광역시,중구,2021,05,매매,10,13865,2021-05-01,offi
6985,대구광역시,중구,2021,06,매매,15,13231,2021-06-01,offi
6986,대구광역시,중구,2021,07,매매,13,13961,2021-07-01,offi
6987,대구광역시,중구,2021,08,매매,18,16867,2021-08-01,offi
6988,대전광역시,대덕구,2021,01,매매,3,10333,2021-01-01,offi
6989,대전광역시,대덕구,2021,02,매매,1,18000,2021-02-01,offi
6990,대전광역시,대덕구,2021,03,매매,2,17650,2021-03-01,offi
6991,대전광역시,동구,2021,01,매매,1,3400,2021-01-01,offi
6992,대전광역시,동구,2021,02,매매,3,1000,2021-02-01,offi
6993,대전광역시,동구,2021,03,매매,2,1140,2021-03-01,offi
6994,대전광역시,동구,2021,04,매매,4,5150,2021-04-01,offi
6995,대전광역시,동구,2021,05,매매,5,1188,2021-05-01,offi
6996,대전광역시,동구,2021,06,매매,4,1495,2021-06-01,offi
6997,대전광역시,동구,2021,08,매매,1,2500,2021-08-01,offi
6998,대전광역시,서구,2021,01,매매,30,11171,2021-01-01,offi
6999,대전광역시,서구,2021,02,매매,25,12183,2021-02-01,offi
7000,대전광역시,서구,2021,03,매매,22,9152,2021-03-01,offi
7001,대전광역시,서구,2021,04,매매,36,9555,2021-04-01,offi
7002,대전광역시,서구,2021,05,매매,32,16403,2021-05-01,offi
7003,대전광역시,서구,2021,06,매매,39,14992,2021-06-01,offi
7004,대전광역시,서구,2021,07,매매,34,19208,2021-07-01,offi
7005,대전광역시,서구,2021,08,매매,90,15370,2021-08-01,offi
7006,대전광역시,유성구,2021,01,매매,43,12039,2021-01-01,offi
7007,대전광역시,유성구,2021,02,매매,39,11931,2021-02-01,offi
7008,대전광역시,유성구,2021,03,매매,45,14543,2021-03-01,offi
7009,대전광역시,유성구,2021,04,매매,49,16641,2021-04-01,offi
7010,대전광역시,유성구,2021,05,매매,40,18936,2021-05-01,offi
7011,대전광역시,유성구,2021,06,매매,31,17635,2021-06-01,offi
7012,대전광역시,유성구,2021,07,매매,37,16618,2021-07-01,offi
7013,대전광역시,유성구,2021,08,매매,38,13590,2021-08-01,offi
7014,대전광역시,중구,2021,01,매매,13,4926,2021-01-01,offi
7015,대전광역시,중구,2021,02,매매,8,3937,2021-02-01,offi
7016,대전광역시,중구,2021,03,매매,14,8357,2021-03-01,offi
7017,대전광역시,중구,2021,04,매매,13,7178,2021-04-01,offi
7018,대전광역시,중구,2021,05,매매,6,5975,2021-05-01,offi
7019,대전광역시,중구,2021,06,매매,5,6680,2021-06-01,offi
7020,대전광역시,중구,2021,07,매매,4,4800,2021-07-01,offi
7021,대전광역시,중구,2021,08,매매,3,7883,2021-08-01,offi
7022,부산광역시,강서구,2021,02,매매,11,11504,2021-02-01,offi
7023,부산광역시,강서구,2021,03,매매,8,12513,2021-03-01,offi
7024,부산광역시,강서구,2021,04,매매,12,17896,2021-04-01,offi
7025,부산광역시,강서구,2021,05,매매,4,11927,2021-05-01,offi
7026,부산광역시,강서구,2021,06,매매,9,9384,2021-06-01,offi
7027,부산광역시,강서구,2021,07,매매,4,10515,2021-07-01,offi
7028,부산광역시,강서구,2021,08,매매,11,15611,2021-08-01,offi
7029,부산광역시,금정구,2021,01,매매,32,13331,2021-01-01,offi
7030,부산광역시,금정구,2021,02,매매,92,11598,2021-02-01,offi
7031,부산광역시,금정구,2021,03,매매,16,11626,2021-03-01,offi
7032,부산광역시,금정구,2021,04,매매,32,14832,2021-04-01,offi
7033,부산광역시,금정구,2021,05,매매,77,13295,2021-05-01,offi
7034,부산광역시,금정구,2021,06,매매,20,16475,2021-06-01,offi
7035,부산광역시,금정구,2021,07,매매,13,11198,2021-07-01,offi
7036,부산광역시,금정구,2021,08,매매,14,16322,2021-08-01,offi
7037,부산광역시,기장군,2021,01,매매,35,11541,2021-01-01,offi
7038,부산광역시,기장군,2021,02,매매,15,14228,2021-02-01,offi
7039,부산광역시,기장군,2021,03,매매,10,9020,2021-03-01,offi
7040,부산광역시,기장군,2021,04,매매,28,10800,2021-04-01,offi
7041,부산광역시,기장군,2021,05,매매,40,7711,2021-05-01,offi
7042,부산광역시,기장군,2021,06,매매,10,8520,2021-06-01,offi
7043,부산광역시,기장군,2021,07,매매,8,6325,2021-07-01,offi
7044,부산광역시,기장군,2021,08,매매,7,10657,2021-08-01,offi
7045,부산광역시,남구,2021,01,매매,27,17710,2021-01-01,offi
7046,부산광역시,남구,2021,02,매매,30,15200,2021-02-01,offi
7047,부산광역시,남구,2021,03,매매,54,15585,2021-03-01,offi
7048,부산광역시,남구,2021,04,매매,22,16213,2021-04-01,offi
7049,부산광역시,남구,2021,05,매매,17,23558,2021-05-01,offi
7050,부산광역시,남구,2021,06,매매,16,15893,2021-06-01,offi
7051,부산광역시,남구,2021,07,매매,26,14808,2021-07-01,offi
7052,부산광역시,남구,2021,08,매매,19,14939,2021-08-01,offi
7053,부산광역시,동구,2021,01,매매,11,15565,2021-01-01,offi
7054,부산광역시,동구,2021,02,매매,15,14800,2021-02-01,offi
7055,부산광역시,동구,2021,03,매매,17,13497,2021-03-01,offi
7056,부산광역시,동구,2021,04,매매,25,14060,2021-04-01,offi
7057,부산광역시,동구,2021,05,매매,22,12187,2021-05-01,offi
7058,부산광역시,동구,2021,06,매매,24,12613,2021-06-01,offi
7059,부산광역시,동구,2021,07,매매,72,15284,2021-07-01,offi
7060,부산광역시,동구,2021,08,매매,20,11291,2021-08-01,offi
7061,부산광역시,동래구,2021,01,매매,27,18778,2021-01-01,offi
7062,부산광역시,동래구,2021,02,매매,51,18882,2021-02-01,offi
7063,부산광역시,동래구,2021,03,매매,32,20224,2021-03-01,offi
7064,부산광역시,동래구,2021,04,매매,76,15650,2021-04-01,offi
7065,부산광역시,동래구,2021,05,매매,30,18505,2021-05-01,offi
7066,부산광역시,동래구,2021,06,매매,171,15051,2021-06-01,offi
7067,부산광역시,동래구,2021,07,매매,47,18623,2021-07-01,offi
7068,부산광역시,동래구,2021,08,매매,31,19126,2021-08-01,offi
7069,부산광역시,부산진구,2021,01,매매,56,11496,2021-01-01,offi
7070,부산광역시,부산진구,2021,02,매매,107,12295,2021-02-01,offi
7071,부산광역시,부산진구,2021,03,매매,65,13276,2021-03-01,offi
7072,부산광역시,부산진구,2021,04,매매,73,12600,2021-04-01,offi
7073,부산광역시,부산진구,2021,05,매매,71,12858,2021-05-01,offi
7074,부산광역시,부산진구,2021,06,매매,109,12461,2021-06-01,offi
7075,부산광역시,부산진구,2021,07,매매,48,10335,2021-07-01,offi
7076,부산광역시,부산진구,2021,08,매매,60,15801,2021-08-01,offi
7077,부산광역시,북구,2021,01,매매,8,8412,2021-01-01,offi
7078,부산광역시,북구,2021,02,매매,5,5210,2021-02-01,offi
7079,부산광역시,북구,2021,03,매매,6,9124,2021-03-01,offi
7080,부산광역시,북구,2021,04,매매,4,9900,2021-04-01,offi
7081,부산광역시,북구,2021,05,매매,13,11692,2021-05-01,offi
7082,부산광역시,북구,2021,06,매매,27,15940,2021-06-01,offi
7083,부산광역시,북구,2021,07,매매,4,13929,2021-07-01,offi
7084,부산광역시,북구,2021,08,매매,7,9828,2021-08-01,offi
7085,부산광역시,사상구,2021,01,매매,25,11056,2021-01-01,offi
7086,부산광역시,사상구,2021,02,매매,8,8237,2021-02-01,offi
7087,부산광역시,사상구,2021,03,매매,8,14506,2021-03-01,offi
7088,부산광역시,사상구,2021,04,매매,12,13163,2021-04-01,offi
7089,부산광역시,사상구,2021,05,매매,11,9370,2021-05-01,offi
7090,부산광역시,사상구,2021,06,매매,5,13700,2021-06-01,offi
7091,부산광역시,사상구,2021,07,매매,9,13508,2021-07-01,offi
7092,부산광역시,사상구,2021,08,매매,89,17464,2021-08-01,offi
7093,부산광역시,사하구,2021,01,매매,21,11242,2021-01-01,offi
7094,부산광역시,사하구,2021,02,매매,48,10393,2021-02-01,offi
7095,부산광역시,사하구,2021,03,매매,77,8475,2021-03-01,offi
7096,부산광역시,사하구,2021,04,매매,41,12713,2021-04-01,offi
7097,부산광역시,사하구,2021,05,매매,20,17100,2021-05-01,offi
7098,부산광역시,사하구,2021,06,매매,42,22782,2021-06-01,offi
7099,부산광역시,사하구,2021,07,매매,10,16090,2021-07-01,offi
7100,부산광역시,사하구,2021,08,매매,28,15959,2021-08-01,offi
7101,부산광역시,서구,2021,01,매매,9,12123,2021-01-01,offi
7102,부산광역시,서구,2021,02,매매,6,10428,2021-02-01,offi
7103,부산광역시,서구,2021,03,매매,12,12627,2021-03-01,offi
7104,부산광역시,서구,2021,04,매매,15,9500,2021-04-01,offi
7105,부산광역시,서구,2021,05,매매,10,13170,2021-05-01,offi
7106,부산광역시,서구,2021,06,매매,10,11535,2021-06-01,offi
7107,부산광역시,서구,2021,07,매매,18,14855,2021-07-01,offi
7108,부산광역시,서구,2021,08,매매,33,18219,2021-08-01,offi
7109,부산광역시,수영구,2021,01,매매,28,14212,2021-01-01,offi
7110,부산광역시,수영구,2021,02,매매,30,15971,2021-02-01,offi
7111,부산광역시,수영구,2021,03,매매,33,18513,2021-03-01,offi
7112,부산광역시,수영구,2021,04,매매,26,17195,2021-04-01,offi
7113,부산광역시,수영구,2021,05,매매,75,14886,2021-05-01,offi
7114,부산광역시,수영구,2021,06,매매,64,17769,2021-06-01,offi
7115,부산광역시,수영구,2021,07,매매,51,16920,2021-07-01,offi
7116,부산광역시,수영구,2021,08,매매,40,20475,2021-08-01,offi
7117,부산광역시,연제구,2021,01,매매,27,12682,2021-01-01,offi
7118,부산광역시,연제구,2021,02,매매,26,13891,2021-02-01,offi
7119,부산광역시,연제구,2021,03,매매,33,11805,2021-03-01,offi
7120,부산광역시,연제구,2021,04,매매,30,13006,2021-04-01,offi
7121,부산광역시,연제구,2021,05,매매,39,11331,2021-05-01,offi
7122,부산광역시,연제구,2021,06,매매,29,19175,2021-06-01,offi
7123,부산광역시,연제구,2021,07,매매,46,7582,2021-07-01,offi
7124,부산광역시,연제구,2021,08,매매,19,9252,2021-08-01,offi
7125,부산광역시,영도구,2021,01,매매,6,17441,2021-01-01,offi
7126,부산광역시,영도구,2021,02,매매,6,19733,2021-02-01,offi
7127,부산광역시,영도구,2021,03,매매,3,12482,2021-03-01,offi
7128,부산광역시,영도구,2021,04,매매,9,15262,2021-04-01,offi
7129,부산광역시,영도구,2021,05,매매,5,13073,2021-05-01,offi
7130,부산광역시,영도구,2021,06,매매,6,17871,2021-06-01,offi
7131,부산광역시,영도구,2021,07,매매,5,10620,2021-07-01,offi
7132,부산광역시,영도구,2021,08,매매,3,17297,2021-08-01,offi
7133,부산광역시,중구,2021,01,매매,55,12612,2021-01-01,offi
7134,부산광역시,중구,2021,02,매매,42,11145,2021-02-01,offi
7135,부산광역시,중구,2021,03,매매,68,10954,2021-03-01,offi
7136,부산광역시,중구,2021,04,매매,43,12612,2021-04-01,offi
7137,부산광역시,중구,2021,05,매매,44,11560,2021-05-01,offi
7138,부산광역시,중구,2021,06,매매,125,11588,2021-06-01,offi
7139,부산광역시,중구,2021,07,매매,2,16550,2021-07-01,offi
7140,부산광역시,중구,2021,08,매매,8,13837,2021-08-01,offi
7141,부산광역시,해운대구,2021,01,매매,87,36509,2021-01-01,offi
7142,부산광역시,해운대구,2021,02,매매,94,42576,2021-02-01,offi
7143,부산광역시,해운대구,2021,03,매매,140,34250,2021-03-01,offi
7144,부산광역시,해운대구,2021,04,매매,137,35036,2021-04-01,offi
7145,부산광역시,해운대구,2021,05,매매,169,29008,2021-05-01,offi
7146,부산광역시,해운대구,2021,06,매매,134,29992,2021-06-01,offi
7147,부산광역시,해운대구,2021,07,매매,132,36820,2021-07-01,offi
7148,부산광역시,해운대구,2021,08,매매,218,32242,2021-08-01,offi
7149,서울특별시,강남구,2021,01,매매,113,35334,2021-01-01,offi
7150,서울특별시,강남구,2021,02,매매,116,44145,2021-02-01,offi
7151,서울특별시,강남구,2021,03,매매,172,36004,2021-03-01,offi
7152,서울특별시,강남구,2021,04,매매,163,26502,2021-04-01,offi
7153,서울특별시,강남구,2021,05,매매,169,35197,2021-05-01,offi
7154,서울특별시,강남구,2021,06,매매,112,37336,2021-06-01,offi
7155,서울특별시,강남구,2021,07,매매,149,30960,2021-07-01,offi
7156,서울특별시,강남구,2021,08,매매,151,34428,2021-08-01,offi
7157,서울특별시,강동구,2021,01,매매,50,22774,2021-01-01,offi
7158,서울특별시,강동구,2021,02,매매,52,18265,2021-02-01,offi
7159,서울특별시,강동구,2021,03,매매,55,20411,2021-03-01,offi
7160,서울특별시,강동구,2021,04,매매,39,18190,2021-04-01,offi
7161,서울특별시,강동구,2021,05,매매,53,23206,2021-05-01,offi
7162,서울특별시,강동구,2021,06,매매,38,21042,2021-06-01,offi
7163,서울특별시,강동구,2021,07,매매,50,22651,2021-07-01,offi
7164,서울특별시,강동구,2021,08,매매,43,18928,2021-08-01,offi
7165,서울특별시,강북구,2021,01,매매,8,15050,2021-01-01,offi
7166,서울특별시,강북구,2021,02,매매,2,12150,2021-02-01,offi
7167,서울특별시,강북구,2021,03,매매,10,14075,2021-03-01,offi
7168,서울특별시,강북구,2021,04,매매,15,15913,2021-04-01,offi
7169,서울특별시,강북구,2021,05,매매,9,13043,2021-05-01,offi
7170,서울특별시,강북구,2021,06,매매,31,17867,2021-06-01,offi
7171,서울특별시,강북구,2021,07,매매,14,16964,2021-07-01,offi
7172,서울특별시,강북구,2021,08,매매,9,13100,2021-08-01,offi
7173,서울특별시,강서구,2021,01,매매,125,21886,2021-01-01,offi
7174,서울특별시,강서구,2021,02,매매,215,21648,2021-02-01,offi
7175,서울특별시,강서구,2021,03,매매,252,21005,2021-03-01,offi
7176,서울특별시,강서구,2021,04,매매,259,21762,2021-04-01,offi
7177,서울특별시,강서구,2021,05,매매,222,21087,2021-05-01,offi
7178,서울특별시,강서구,2021,06,매매,194,21157,2021-06-01,offi
7179,서울특별시,강서구,2021,07,매매,206,22576,2021-07-01,offi
7180,서울특별시,강서구,2021,08,매매,222,23196,2021-08-01,offi
7181,서울특별시,관악구,2021,01,매매,42,19305,2021-01-01,offi
7182,서울특별시,관악구,2021,02,매매,38,17489,2021-02-01,offi
7183,서울특별시,관악구,2021,03,매매,35,17588,2021-03-01,offi
7184,서울특별시,관악구,2021,04,매매,35,19494,2021-04-01,offi
7185,서울특별시,관악구,2021,05,매매,37,18658,2021-05-01,offi
7186,서울특별시,관악구,2021,06,매매,45,19600,2021-06-01,offi
7187,서울특별시,관악구,2021,07,매매,34,20397,2021-07-01,offi
7188,서울특별시,관악구,2021,08,매매,38,16183,2021-08-01,offi
7189,서울특별시,광진구,2021,01,매매,24,20597,2021-01-01,offi
7190,서울특별시,광진구,2021,02,매매,27,34237,2021-02-01,offi
7191,서울특별시,광진구,2021,03,매매,38,26846,2021-03-01,offi
7192,서울특별시,광진구,2021,04,매매,40,24358,2021-04-01,offi
7193,서울특별시,광진구,2021,05,매매,58,24274,2021-05-01,offi
7194,서울특별시,광진구,2021,06,매매,23,22560,2021-06-01,offi
7195,서울특별시,광진구,2021,07,매매,23,22660,2021-07-01,offi
7196,서울특별시,광진구,2021,08,매매,26,22680,2021-08-01,offi
7197,서울특별시,구로구,2021,01,매매,54,27100,2021-01-01,offi
7198,서울특별시,구로구,2021,02,매매,60,25002,2021-02-01,offi
7199,서울특별시,구로구,2021,03,매매,85,21580,2021-03-01,offi
7200,서울특별시,구로구,2021,04,매매,71,19584,2021-04-01,offi
7201,서울특별시,구로구,2021,05,매매,85,22831,2021-05-01,offi
7202,서울특별시,구로구,2021,06,매매,71,21952,2021-06-01,offi
7203,서울특별시,구로구,2021,07,매매,81,26033,2021-07-01,offi
7204,서울특별시,구로구,2021,08,매매,156,14581,2021-08-01,offi
7205,서울특별시,금천구,2021,01,매매,51,21347,2021-01-01,offi
7206,서울특별시,금천구,2021,02,매매,108,23758,2021-02-01,offi
7207,서울특별시,금천구,2021,03,매매,158,37955,2021-03-01,offi
7208,서울특별시,금천구,2021,04,매매,51,18130,2021-04-01,offi
7209,서울특별시,금천구,2021,05,매매,203,23782,2021-05-01,offi
7210,서울특별시,금천구,2021,06,매매,41,20607,2021-06-01,offi
7211,서울특별시,금천구,2021,07,매매,37,18428,2021-07-01,offi
7212,서울특별시,금천구,2021,08,매매,34,18827,2021-08-01,offi
7213,서울특별시,노원구,2021,01,매매,51,17692,2021-01-01,offi
7214,서울특별시,노원구,2021,02,매매,19,21763,2021-02-01,offi
7215,서울특별시,노원구,2021,03,매매,21,18745,2021-03-01,offi
7216,서울특별시,노원구,2021,04,매매,14,17864,2021-04-01,offi
7217,서울특별시,노원구,2021,05,매매,14,12657,2021-05-01,offi
7218,서울특별시,노원구,2021,06,매매,23,19521,2021-06-01,offi
7219,서울특별시,노원구,2021,07,매매,18,19371,2021-07-01,offi
7220,서울특별시,노원구,2021,08,매매,19,19197,2021-08-01,offi
7221,서울특별시,도봉구,2021,01,매매,44,24064,2021-01-01,offi
7222,서울특별시,도봉구,2021,02,매매,54,22137,2021-02-01,offi
7223,서울특별시,도봉구,2021,03,매매,113,28997,2021-03-01,offi
7224,서울특별시,도봉구,2021,04,매매,95,22220,2021-04-01,offi
7225,서울특별시,도봉구,2021,05,매매,43,23656,2021-05-01,offi
7226,서울특별시,도봉구,2021,06,매매,44,21235,2021-06-01,offi
7227,서울특별시,도봉구,2021,07,매매,37,22054,2021-07-01,offi
7228,서울특별시,도봉구,2021,08,매매,39,24361,2021-08-01,offi
7229,서울특별시,동대문구,2021,01,매매,107,18497,2021-01-01,offi
7230,서울특별시,동대문구,2021,02,매매,38,17169,2021-02-01,offi
7231,서울특별시,동대문구,2021,03,매매,48,16435,2021-03-01,offi
7232,서울특별시,동대문구,2021,04,매매,41,13868,2021-04-01,offi
7233,서울특별시,동대문구,2021,05,매매,60,16633,2021-05-01,offi
7234,서울특별시,동대문구,2021,06,매매,47,19532,2021-06-01,offi
7235,서울특별시,동대문구,2021,07,매매,48,21008,2021-07-01,offi
7236,서울특별시,동대문구,2021,08,매매,53,19556,2021-08-01,offi
7237,서울특별시,동작구,2021,01,매매,13,27200,2021-01-01,offi
7238,서울특별시,동작구,2021,02,매매,20,25208,2021-02-01,offi
7239,서울특별시,동작구,2021,03,매매,14,19475,2021-03-01,offi
7240,서울특별시,동작구,2021,04,매매,18,25197,2021-04-01,offi
7241,서울특별시,동작구,2021,05,매매,11,30427,2021-05-01,offi
7242,서울특별시,동작구,2021,06,매매,5,22360,2021-06-01,offi
7243,서울특별시,동작구,2021,07,매매,9,28938,2021-07-01,offi
7244,서울특별시,동작구,2021,08,매매,9,23966,2021-08-01,offi
7245,서울특별시,마포구,2021,01,매매,108,27602,2021-01-01,offi
7246,서울특별시,마포구,2021,02,매매,114,25422,2021-02-01,offi
7247,서울특별시,마포구,2021,03,매매,99,24848,2021-03-01,offi
7248,서울특별시,마포구,2021,04,매매,117,25004,2021-04-01,offi
7249,서울특별시,마포구,2021,05,매매,83,21964,2021-05-01,offi
7250,서울특별시,마포구,2021,06,매매,72,30549,2021-06-01,offi
7251,서울특별시,마포구,2021,07,매매,68,32937,2021-07-01,offi
7252,서울특별시,마포구,2021,08,매매,83,26818,2021-08-01,offi
7253,서울특별시,서대문구,2021,01,매매,26,23221,2021-01-01,offi
7254,서울특별시,서대문구,2021,02,매매,18,23833,2021-02-01,offi
7255,서울특별시,서대문구,2021,03,매매,19,19025,2021-03-01,offi
7256,서울특별시,서대문구,2021,04,매매,33,18681,2021-04-01,offi
7257,서울특별시,서대문구,2021,05,매매,37,22779,2021-05-01,offi
7258,서울특별시,서대문구,2021,06,매매,44,28492,2021-06-01,offi
7259,서울특별시,서대문구,2021,07,매매,22,22076,2021-07-01,offi
7260,서울특별시,서대문구,2021,08,매매,9,30122,2021-08-01,offi
7261,서울특별시,서초구,2021,01,매매,76,26024,2021-01-01,offi
7262,서울특별시,서초구,2021,02,매매,80,31660,2021-02-01,offi
7263,서울특별시,서초구,2021,03,매매,111,25793,2021-03-01,offi
7264,서울특별시,서초구,2021,04,매매,70,35431,2021-04-01,offi
7265,서울특별시,서초구,2021,05,매매,90,29037,2021-05-01,offi
7266,서울특별시,서초구,2021,06,매매,69,32659,2021-06-01,offi
7267,서울특별시,서초구,2021,07,매매,78,32370,2021-07-01,offi
7268,서울특별시,서초구,2021,08,매매,70,30642,2021-08-01,offi
7269,서울특별시,성동구,2021,01,매매,29,20717,2021-01-01,offi
7270,서울특별시,성동구,2021,02,매매,24,20377,2021-02-01,offi
7271,서울특별시,성동구,2021,03,매매,27,19177,2021-03-01,offi
7272,서울특별시,성동구,2021,04,매매,30,19683,2021-04-01,offi
7273,서울특별시,성동구,2021,05,매매,22,25111,2021-05-01,offi
7274,서울특별시,성동구,2021,06,매매,36,24396,2021-06-01,offi
7275,서울특별시,성동구,2021,07,매매,21,24823,2021-07-01,offi
7276,서울특별시,성동구,2021,08,매매,16,18581,2021-08-01,offi
7277,서울특별시,성북구,2021,01,매매,10,27460,2021-01-01,offi
7278,서울특별시,성북구,2021,02,매매,5,22020,2021-02-01,offi
