,시도명,시군구명,동리명,년,월,구분,count,mean,거래날짜,타입
331,경기도,고양시 일산동구,중산동,2021,07,월세,97,4218,2021-07-01,apt
332,경기도,고양시 일산동구,중산동,2021,07,전세,66,28155,2021-07-01,apt
333,경기도,고양시 일산동구,풍동,2021,01,월세,22,6692,2021-01-01,apt
334,경기도,고양시 일산동구,풍동,2021,01,전세,45,31876,2021-01-01,apt
335,경기도,고양시 일산동구,풍동,2021,02,월세,38,4442,2021-02-01,apt
336,경기도,고양시 일산동구,풍동,2021,02,전세,51,28933,2021-02-01,apt
337,경기도,고양시 일산동구,풍동,2021,03,월세,54,4605,2021-03-01,apt
338,경기도,고양시 일산동구,풍동,2021,03,전세,48,29879,2021-03-01,apt
339,경기도,고양시 일산동구,풍동,2021,04,월세,21,3142,2021-04-01,apt
340,경기도,고양시 일산동구,풍동,2021,04,전세,35,27989,2021-04-01,apt
341,경기도,고양시 일산동구,풍동,2021,05,월세,16,5295,2021-05-01,apt
342,경기도,고양시 일산동구,풍동,2021,05,전세,69,29706,2021-05-01,apt
343,경기도,고양시 일산동구,풍동,2021,06,월세,15,7214,2021-06-01,apt
344,경기도,고양시 일산동구,풍동,2021,06,전세,38,32119,2021-06-01,apt
345,경기도,고양시 일산동구,풍동,2021,07,월세,28,7419,2021-07-01,apt
346,경기도,고양시 일산동구,풍동,2021,07,전세,47,34694,2021-07-01,apt
347,경기도,고양시 일산서구,가좌동,2021,01,월세,3,9666,2021-01-01,apt
348,경기도,고양시 일산서구,가좌동,2021,01,전세,16,28690,2021-01-01,apt
349,경기도,고양시 일산서구,가좌동,2021,02,월세,8,4375,2021-02-01,apt
350,경기도,고양시 일산서구,가좌동,2021,02,전세,27,26350,2021-02-01,apt
351,경기도,고양시 일산서구,가좌동,2021,03,월세,1,2000,2021-03-01,apt
352,경기도,고양시 일산서구,가좌동,2021,03,전세,23,25840,2021-03-01,apt
353,경기도,고양시 일산서구,가좌동,2021,04,월세,6,4333,2021-04-01,apt
354,경기도,고양시 일산서구,가좌동,2021,04,전세,27,31533,2021-04-01,apt
355,경기도,고양시 일산서구,가좌동,2021,05,월세,5,4520,2021-05-01,apt
356,경기도,고양시 일산서구,가좌동,2021,05,전세,29,30317,2021-05-01,apt
357,경기도,고양시 일산서구,가좌동,2021,06,월세,14,4035,2021-06-01,apt
358,경기도,고양시 일산서구,가좌동,2021,06,전세,32,31268,2021-06-01,apt
359,경기도,고양시 일산서구,가좌동,2021,07,월세,13,6607,2021-07-01,apt
360,경기도,고양시 일산서구,가좌동,2021,07,전세,42,31044,2021-07-01,apt
361,경기도,고양시 일산서구,대화동,2021,01,월세,19,4968,2021-01-01,apt
362,경기도,고양시 일산서구,대화동,2021,01,전세,48,28143,2021-01-01,apt
363,경기도,고양시 일산서구,대화동,2021,02,월세,5,13400,2021-02-01,apt
364,경기도,고양시 일산서구,대화동,2021,02,전세,56,32412,2021-02-01,apt
365,경기도,고양시 일산서구,대화동,2021,03,월세,16,6893,2021-03-01,apt
366,경기도,고양시 일산서구,대화동,2021,03,전세,69,32385,2021-03-01,apt
367,경기도,고양시 일산서구,대화동,2021,04,월세,10,12450,2021-04-01,apt
368,경기도,고양시 일산서구,대화동,2021,04,전세,51,33413,2021-04-01,apt
369,경기도,고양시 일산서구,대화동,2021,05,월세,25,11320,2021-05-01,apt
370,경기도,고양시 일산서구,대화동,2021,05,전세,74,35385,2021-05-01,apt
371,경기도,고양시 일산서구,대화동,2021,06,월세,22,3636,2021-06-01,apt
372,경기도,고양시 일산서구,대화동,2021,06,전세,78,35210,2021-06-01,apt
373,경기도,고양시 일산서구,대화동,2021,07,월세,32,7218,2021-07-01,apt
374,경기도,고양시 일산서구,대화동,2021,07,전세,93,34085,2021-07-01,apt
375,경기도,고양시 일산서구,덕이동,2021,01,월세,7,5850,2021-01-01,apt
376,경기도,고양시 일산서구,덕이동,2021,01,전세,29,31751,2021-01-01,apt
377,경기도,고양시 일산서구,덕이동,2021,02,월세,4,2375,2021-02-01,apt
378,경기도,고양시 일산서구,덕이동,2021,02,전세,15,34091,2021-02-01,apt
379,경기도,고양시 일산서구,덕이동,2021,03,월세,8,11125,2021-03-01,apt
380,경기도,고양시 일산서구,덕이동,2021,03,전세,31,36945,2021-03-01,apt
381,경기도,고양시 일산서구,덕이동,2021,04,월세,8,4150,2021-04-01,apt
382,경기도,고양시 일산서구,덕이동,2021,04,전세,21,31769,2021-04-01,apt
383,경기도,고양시 일산서구,덕이동,2021,05,월세,10,5500,2021-05-01,apt
384,경기도,고양시 일산서구,덕이동,2021,05,전세,36,36772,2021-05-01,apt
385,경기도,고양시 일산서구,덕이동,2021,06,월세,15,18933,2021-06-01,apt
386,경기도,고양시 일산서구,덕이동,2021,06,전세,61,38409,2021-06-01,apt
387,경기도,고양시 일산서구,덕이동,2021,07,월세,23,12795,2021-07-01,apt
388,경기도,고양시 일산서구,덕이동,2021,07,전세,71,41445,2021-07-01,apt
389,경기도,고양시 일산서구,일산동,2021,01,월세,32,6509,2021-01-01,apt
390,경기도,고양시 일산서구,일산동,2021,01,전세,160,28457,2021-01-01,apt
391,경기도,고양시 일산서구,일산동,2021,02,월세,27,7948,2021-02-01,apt
392,경기도,고양시 일산서구,일산동,2021,02,전세,182,28581,2021-02-01,apt
393,경기도,고양시 일산서구,일산동,2021,03,월세,34,6745,2021-03-01,apt
394,경기도,고양시 일산서구,일산동,2021,03,전세,144,27803,2021-03-01,apt
395,경기도,고양시 일산서구,일산동,2021,04,월세,28,7155,2021-04-01,apt
396,경기도,고양시 일산서구,일산동,2021,04,전세,134,28609,2021-04-01,apt
397,경기도,고양시 일산서구,일산동,2021,05,월세,28,7378,2021-05-01,apt
398,경기도,고양시 일산서구,일산동,2021,05,전세,200,30124,2021-05-01,apt
399,경기도,고양시 일산서구,일산동,2021,06,월세,47,7463,2021-06-01,apt
400,경기도,고양시 일산서구,일산동,2021,06,전세,208,29773,2021-06-01,apt
401,경기도,고양시 일산서구,일산동,2021,07,월세,55,10353,2021-07-01,apt
402,경기도,고양시 일산서구,일산동,2021,07,전세,264,28287,2021-07-01,apt
403,경기도,고양시 일산서구,주엽동,2021,01,월세,37,7121,2021-01-01,apt
404,경기도,고양시 일산서구,주엽동,2021,01,전세,139,28590,2021-01-01,apt
405,경기도,고양시 일산서구,주엽동,2021,02,월세,31,5645,2021-02-01,apt
406,경기도,고양시 일산서구,주엽동,2021,02,전세,144,29330,2021-02-01,apt
407,경기도,고양시 일산서구,주엽동,2021,03,월세,31,7787,2021-03-01,apt
408,경기도,고양시 일산서구,주엽동,2021,03,전세,141,27358,2021-03-01,apt
409,경기도,고양시 일산서구,주엽동,2021,04,월세,40,7131,2021-04-01,apt
410,경기도,고양시 일산서구,주엽동,2021,04,전세,129,30880,2021-04-01,apt
411,경기도,고양시 일산서구,주엽동,2021,05,월세,52,7203,2021-05-01,apt
412,경기도,고양시 일산서구,주엽동,2021,05,전세,164,29824,2021-05-01,apt
413,경기도,고양시 일산서구,주엽동,2021,06,월세,47,9018,2021-06-01,apt
414,경기도,고양시 일산서구,주엽동,2021,06,전세,179,32771,2021-06-01,apt
415,경기도,고양시 일산서구,주엽동,2021,07,월세,59,7533,2021-07-01,apt
416,경기도,고양시 일산서구,주엽동,2021,07,전세,215,31334,2021-07-01,apt
417,경기도,고양시 일산서구,탄현동,2021,01,월세,23,5686,2021-01-01,apt
418,경기도,고양시 일산서구,탄현동,2021,01,전세,129,30854,2021-01-01,apt
419,경기도,고양시 일산서구,탄현동,2021,02,월세,21,7238,2021-02-01,apt
420,경기도,고양시 일산서구,탄현동,2021,02,전세,100,29884,2021-02-01,apt
421,경기도,고양시 일산서구,탄현동,2021,03,월세,27,4981,2021-03-01,apt
422,경기도,고양시 일산서구,탄현동,2021,03,전세,151,29938,2021-03-01,apt
423,경기도,고양시 일산서구,탄현동,2021,04,월세,19,4658,2021-04-01,apt
424,경기도,고양시 일산서구,탄현동,2021,04,전세,122,31071,2021-04-01,apt
425,경기도,고양시 일산서구,탄현동,2021,05,월세,22,3981,2021-05-01,apt
426,경기도,고양시 일산서구,탄현동,2021,05,전세,152,31839,2021-05-01,apt
427,경기도,고양시 일산서구,탄현동,2021,06,월세,29,7896,2021-06-01,apt
428,경기도,고양시 일산서구,탄현동,2021,06,전세,179,34104,2021-06-01,apt
429,경기도,고양시 일산서구,탄현동,2021,07,월세,36,7206,2021-07-01,apt
430,경기도,고양시 일산서구,탄현동,2021,07,전세,159,32995,2021-07-01,apt
431,경기도,과천시,갈현동,2021,01,월세,1,10000,2021-01-01,apt
432,경기도,과천시,갈현동,2021,07,전세,1,90000,2021-07-01,apt
433,경기도,과천시,별양동,2021,01,월세,13,31461,2021-01-01,apt
434,경기도,과천시,별양동,2021,01,전세,30,56925,2021-01-01,apt
435,경기도,과천시,별양동,2021,02,월세,11,21772,2021-02-01,apt
436,경기도,과천시,별양동,2021,02,전세,22,55331,2021-02-01,apt
437,경기도,과천시,별양동,2021,03,월세,5,13400,2021-03-01,apt
438,경기도,과천시,별양동,2021,03,전세,18,37333,2021-03-01,apt
439,경기도,과천시,별양동,2021,04,월세,15,28446,2021-04-01,apt
440,경기도,과천시,별양동,2021,04,전세,20,56502,2021-04-01,apt
441,경기도,과천시,별양동,2021,05,월세,6,33666,2021-05-01,apt
442,경기도,과천시,별양동,2021,05,전세,20,57115,2021-05-01,apt
443,경기도,과천시,별양동,2021,06,월세,15,20693,2021-06-01,apt
444,경기도,과천시,별양동,2021,06,전세,30,42933,2021-06-01,apt
445,경기도,과천시,별양동,2021,07,월세,16,25477,2021-07-01,apt
446,경기도,과천시,별양동,2021,07,전세,30,71408,2021-07-01,apt
447,경기도,과천시,부림동,2021,01,월세,23,40126,2021-01-01,apt
448,경기도,과천시,부림동,2021,01,전세,43,65583,2021-01-01,apt
449,경기도,과천시,부림동,2021,02,월세,11,35818,2021-02-01,apt
450,경기도,과천시,부림동,2021,02,전세,36,52200,2021-02-01,apt
451,경기도,과천시,부림동,2021,03,월세,20,23300,2021-03-01,apt
452,경기도,과천시,부림동,2021,03,전세,29,56636,2021-03-01,apt
453,경기도,과천시,부림동,2021,04,월세,11,19136,2021-04-01,apt
454,경기도,과천시,부림동,2021,04,전세,27,61870,2021-04-01,apt
455,경기도,과천시,부림동,2021,05,월세,8,33500,2021-05-01,apt
456,경기도,과천시,부림동,2021,05,전세,34,59591,2021-05-01,apt
457,경기도,과천시,부림동,2021,06,월세,13,27153,2021-06-01,apt
458,경기도,과천시,부림동,2021,06,전세,37,51422,2021-06-01,apt
459,경기도,과천시,부림동,2021,07,월세,12,28750,2021-07-01,apt
460,경기도,과천시,부림동,2021,07,전세,23,50232,2021-07-01,apt
461,경기도,과천시,원문동,2021,01,월세,31,30258,2021-01-01,apt
462,경기도,과천시,원문동,2021,01,전세,49,85447,2021-01-01,apt
463,경기도,과천시,원문동,2021,02,월세,40,33737,2021-02-01,apt
464,경기도,과천시,원문동,2021,02,전세,54,84758,2021-02-01,apt
465,경기도,과천시,원문동,2021,03,월세,30,38800,2021-03-01,apt
466,경기도,과천시,원문동,2021,03,전세,54,77178,2021-03-01,apt
467,경기도,과천시,원문동,2021,04,월세,25,29280,2021-04-01,apt
468,경기도,과천시,원문동,2021,04,전세,50,78804,2021-04-01,apt
469,경기도,과천시,원문동,2021,05,월세,45,35936,2021-05-01,apt
470,경기도,과천시,원문동,2021,05,전세,43,84911,2021-05-01,apt
471,경기도,과천시,원문동,2021,06,월세,22,44000,2021-06-01,apt
472,경기도,과천시,원문동,2021,06,전세,23,81543,2021-06-01,apt
473,경기도,과천시,원문동,2021,07,월세,19,30157,2021-07-01,apt
474,경기도,과천시,원문동,2021,07,전세,42,87923,2021-07-01,apt
475,경기도,과천시,중앙동,2021,01,월세,5,52000,2021-01-01,apt
476,경기도,과천시,중앙동,2021,01,전세,10,74900,2021-01-01,apt
477,경기도,과천시,중앙동,2021,02,월세,6,48333,2021-02-01,apt
478,경기도,과천시,중앙동,2021,02,전세,15,76190,2021-02-01,apt
479,경기도,과천시,중앙동,2021,03,월세,4,45000,2021-03-01,apt
480,경기도,과천시,중앙동,2021,03,전세,11,84909,2021-03-01,apt
481,경기도,과천시,중앙동,2021,04,월세,3,36666,2021-04-01,apt
482,경기도,과천시,중앙동,2021,04,전세,5,84380,2021-04-01,apt
483,경기도,과천시,중앙동,2021,05,월세,3,29000,2021-05-01,apt
484,경기도,과천시,중앙동,2021,05,전세,12,81100,2021-05-01,apt
485,경기도,과천시,중앙동,2021,06,월세,2,36500,2021-06-01,apt
486,경기도,과천시,중앙동,2021,06,전세,9,95333,2021-06-01,apt
487,경기도,과천시,중앙동,2021,07,월세,1,55000,2021-07-01,apt
488,경기도,과천시,중앙동,2021,07,전세,4,108750,2021-07-01,apt
489,경기도,광명시,광명동,2021,01,월세,6,15833,2021-01-01,apt
490,경기도,광명시,광명동,2021,01,전세,47,42837,2021-01-01,apt
491,경기도,광명시,광명동,2021,02,월세,11,11600,2021-02-01,apt
492,경기도,광명시,광명동,2021,02,전세,45,40831,2021-02-01,apt
493,경기도,광명시,광명동,2021,03,월세,12,13727,2021-03-01,apt
494,경기도,광명시,광명동,2021,03,전세,61,38754,2021-03-01,apt
495,경기도,광명시,광명동,2021,04,월세,10,15250,2021-04-01,apt
496,경기도,광명시,광명동,2021,04,전세,44,38703,2021-04-01,apt
497,경기도,광명시,광명동,2021,05,월세,16,13593,2021-05-01,apt
498,경기도,광명시,광명동,2021,05,전세,111,39803,2021-05-01,apt
499,경기도,광명시,광명동,2021,06,월세,21,11095,2021-06-01,apt
500,경기도,광명시,광명동,2021,06,전세,132,39721,2021-06-01,apt
501,경기도,광명시,광명동,2021,07,월세,19,17684,2021-07-01,apt
502,경기도,광명시,광명동,2021,07,전세,104,42048,2021-07-01,apt
503,경기도,광명시,소하동,2021,01,월세,29,9378,2021-01-01,apt
504,경기도,광명시,소하동,2021,01,전세,39,45461,2021-01-01,apt
505,경기도,광명시,소하동,2021,02,월세,72,5705,2021-02-01,apt
506,경기도,광명시,소하동,2021,02,전세,31,42267,2021-02-01,apt
507,경기도,광명시,소하동,2021,03,월세,48,6554,2021-03-01,apt
508,경기도,광명시,소하동,2021,03,전세,33,45946,2021-03-01,apt
509,경기도,광명시,소하동,2021,04,월세,36,6155,2021-04-01,apt
510,경기도,광명시,소하동,2021,04,전세,39,43892,2021-04-01,apt
511,경기도,광명시,소하동,2021,05,월세,43,8622,2021-05-01,apt
512,경기도,광명시,소하동,2021,05,전세,40,42334,2021-05-01,apt
513,경기도,광명시,소하동,2021,06,월세,23,9686,2021-06-01,apt
514,경기도,광명시,소하동,2021,06,전세,50,44381,2021-06-01,apt
515,경기도,광명시,소하동,2021,07,월세,48,8928,2021-07-01,apt
516,경기도,광명시,소하동,2021,07,전세,38,46257,2021-07-01,apt
517,경기도,광명시,일직동,2021,01,월세,4,37250,2021-01-01,apt
518,경기도,광명시,일직동,2021,01,전세,29,55441,2021-01-01,apt
519,경기도,광명시,일직동,2021,02,월세,6,13833,2021-02-01,apt
520,경기도,광명시,일직동,2021,02,전세,19,52610,2021-02-01,apt
521,경기도,광명시,일직동,2021,03,월세,4,30898,2021-03-01,apt
522,경기도,광명시,일직동,2021,03,전세,38,53043,2021-03-01,apt
523,경기도,광명시,일직동,2021,04,월세,5,13860,2021-04-01,apt
524,경기도,광명시,일직동,2021,04,전세,25,56079,2021-04-01,apt
525,경기도,광명시,일직동,2021,05,월세,3,29666,2021-05-01,apt
526,경기도,광명시,일직동,2021,05,전세,25,57186,2021-05-01,apt
527,경기도,광명시,일직동,2021,06,월세,10,27975,2021-06-01,apt
528,경기도,광명시,일직동,2021,06,전세,33,57046,2021-06-01,apt
529,경기도,광명시,일직동,2021,07,월세,16,24156,2021-07-01,apt
530,경기도,광명시,일직동,2021,07,전세,62,61488,2021-07-01,apt
531,경기도,광명시,철산동,2021,01,월세,31,19480,2021-01-01,apt
532,경기도,광명시,철산동,2021,01,전세,95,43607,2021-01-01,apt
533,경기도,광명시,철산동,2021,02,월세,38,19746,2021-02-01,apt
534,경기도,광명시,철산동,2021,02,전세,95,41690,2021-02-01,apt
535,경기도,광명시,철산동,2021,03,월세,34,18213,2021-03-01,apt
536,경기도,광명시,철산동,2021,03,전세,125,43812,2021-03-01,apt
537,경기도,광명시,철산동,2021,04,월세,26,20403,2021-04-01,apt
538,경기도,광명시,철산동,2021,04,전세,108,41238,2021-04-01,apt
539,경기도,광명시,철산동,2021,05,월세,32,19579,2021-05-01,apt
540,경기도,광명시,철산동,2021,05,전세,122,42702,2021-05-01,apt
541,경기도,광명시,철산동,2021,06,월세,51,16054,2021-06-01,apt
542,경기도,광명시,철산동,2021,06,전세,149,43222,2021-06-01,apt
543,경기도,광명시,철산동,2021,07,월세,60,17516,2021-07-01,apt
544,경기도,광명시,철산동,2021,07,전세,156,43420,2021-07-01,apt
545,경기도,광명시,하안동,2021,01,월세,56,10038,2021-01-01,apt
546,경기도,광명시,하안동,2021,01,전세,166,27876,2021-01-01,apt
547,경기도,광명시,하안동,2021,02,월세,71,7177,2021-02-01,apt
548,경기도,광명시,하안동,2021,02,전세,210,27043,2021-02-01,apt
549,경기도,광명시,하안동,2021,03,월세,85,6755,2021-03-01,apt
550,경기도,광명시,하안동,2021,03,전세,242,24494,2021-03-01,apt
551,경기도,광명시,하안동,2021,04,월세,76,4893,2021-04-01,apt
552,경기도,광명시,하안동,2021,04,전세,196,27175,2021-04-01,apt
553,경기도,광명시,하안동,2021,05,월세,92,6473,2021-05-01,apt
554,경기도,광명시,하안동,2021,05,전세,277,25135,2021-05-01,apt
